timestamp,evaluation_id,human_choice,human_id
03/10/2025 11:08:33,TC001_1_Technical_sabia-3.1_detailed_vs_structured_en,A,user-1759257213865-94o4sjndz
03/10/2025 11:09:08,CG002_gpt-4o_3_General Knowledge_detailed_en_vs_pt,B,user-1759257213865-94o4sjndz
03/10/2025 11:09:26,CR006_4_Creative_gpt-4o_detailed_vs_structured_en,A,user-1759257213865-94o4sjndz
03/10/2025 11:10:00,CG019_2_General Knowledge_detailed_gpt-4o_vs_llama-3.3-70b-versatile_en,B,user-1759257213865-94o4sjndz
03/10/2025 11:10:22,CR011_2_Creative_contextual_gemini-1.5-pro-latest_vs_llama-3.3-70b-versatile_en,B,user-1759286710241-31ca2xb26
03/10/2025 11:10:54,CR003_gpt-4o_2_Creative_minimum_en_vs_pt,B,user-1759257213865-94o4sjndz
03/10/2025 11:11:08,CR015_1_Creative_gpt-4o_minimum_vs_structured_en,A,user-1759257213865-94o4sjndz
03/10/2025 11:11:36,CR011_1_Creative_gemini-1.5-pro-latest_contextual_vs_detailed_en,A,user-1759257213865-94o4sjndz
03/10/2025 11:11:42,TC010_2_Technical_gpt-4o_minimum_vs_structured_en,A,user-1759257213865-94o4sjndz
03/10/2025 11:11:56,TC013_gemini-1.5-pro-latest_2_Technical_detailed_en_vs_pt,B,user-1759257213865-94o4sjndz
03/10/2025 11:12:14,CG014_4_General Knowledge_structured_gpt-4o_vs_sabia-3.1_en,B,user-1759257213865-94o4sjndz
03/10/2025 11:12:38,CR017_gemini-1.5-pro-latest_1_Creative_structured_en_vs_pt,B,user-1759257213865-94o4sjndz
03/10/2025 11:13:24,CR017_3_Creative_detailed_gpt-4o_vs_llama-3.3-70b-versatile_en,B,user-1759257213865-94o4sjndz
03/10/2025 11:13:34,TC019_2_Technical_gpt-4o_minimum_vs_contextual_en,B,user-1759257213865-94o4sjndz
03/10/2025 11:13:55,CG019_1_General Knowledge_sabia-3.1_contextual_vs_structured_en,A,user-1759257213865-94o4sjndz
03/10/2025 11:14:16,TC012_gemini-1.5-pro-latest_5_Technical_contextual_en_vs_pt,A,user-1759257213865-94o4sjndz
03/10/2025 11:14:23,TC013_gemini-1.5-pro-latest_2_Technical_minimum_en_vs_pt,B,user-1759257213865-94o4sjndz
03/10/2025 11:14:36,TC010_2_Technical_llama-3.3-70b-versatile_minimum_vs_detailed_en,B,user-1759286710241-31ca2xb26
03/10/2025 11:19:05,TC019_gemini-1.5-pro-latest_3_Technical_minimum_en_vs_pt,A,user-1759257213865-94o4sjndz
03/10/2025 11:19:12,CG019_sabia-3.1_5_General Knowledge_contextual_en_vs_pt,A,user-1759257213865-94o4sjndz
03/10/2025 11:19:17,CR015_4_Creative_llama-3.3-70b-versatile_contextual_vs_structured_en,B,user-1759257213865-94o4sjndz
03/10/2025 11:19:27,TC010_2_Technical_llama-3.3-70b-versatile_minimum_vs_detailed_en,B,user-1759257213865-94o4sjndz
03/10/2025 11:19:30,CG013_2_General Knowledge_llama-3.3-70b-versatile_contextual_vs_detailed_en,B,user-1759257213865-94o4sjndz
03/10/2025 11:19:37,TC013_gpt-4o_5_Technical_detailed_en_vs_pt,B,user-1759257213865-94o4sjndz
03/10/2025 11:20:06,CR011_1_Creative_sabia-3.1_minimum_vs_structured_en,A,user-1759257213865-94o4sjndz
03/10/2025 11:20:15,CG013_llama-3.3-70b-versatile_1_General Knowledge_detailed_en_vs_pt,B,user-1759257213865-94o4sjndz
03/10/2025 11:20:30,TC015_llama-3.3-70b-versatile_4_Technical_structured_en_vs_pt,B,user-1759257213865-94o4sjndz
03/10/2025 11:20:47,CR003_gpt-4o_2_Creative_minimum_en_vs_pt,B,user-1759501144801-nhdmx897b
03/10/2025 11:20:49,CR019_2_Creative_llama-3.3-70b-versatile_minimum_vs_structured_en,B,user-1759257213865-94o4sjndz
03/10/2025 11:20:59,CR020_llama-3.3-70b-versatile_4_Creative_contextual_en_vs_pt,B,user-1759257213865-94o4sjndz
03/10/2025 11:21:11,CR004_gpt-4o_4_Creative_structured_en_vs_pt,B,user-1759501144801-nhdmx897b
03/10/2025 11:22:00,CR008_gemini-1.5-pro-latest_5_Creative_minimum_en_vs_pt,B,user-1759501144801-nhdmx897b
03/10/2025 11:22:16,CR011_5_Creative_minimum_gemini-1.5-pro-latest_vs_llama-3.3-70b-versatile_en,A,user-1759501144801-nhdmx897b
03/10/2025 11:22:28,CR020_1_Creative_minimum_gemini-1.5-pro-latest_vs_gpt-4o_en,A,user-1759501144801-nhdmx897b
03/10/2025 11:23:50,TC012_gpt-4o_1_Technical_contextual_en_vs_pt,B,user-1759172933100-gj9oyyc0l
03/10/2025 11:24:34,TC013_gpt-4o_5_Technical_detailed_en_vs_pt,B,user-1759172933100-gj9oyyc0l
03/10/2025 11:25:18,TC015_sabia-3.1_2_Technical_structured_en_vs_pt,B,user-1759172933100-gj9oyyc0l
03/10/2025 11:26:52,TC014_gemini-1.5-pro-latest_1_Technical_contextual_en_vs_pt,A,user-1759172933100-gj9oyyc0l
03/10/2025 11:27:20,TC016_gpt-4o_4_Technical_detailed_en_vs_pt,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 11:28:22,TC010_2_Technical_gpt-4o_minimum_vs_structured_en,A,user-1759172933100-gj9oyyc0l
03/10/2025 11:28:43,TC019_5_Technical_sabia-3.1_contextual_vs_structured_en,A,user-1759172933100-gj9oyyc0l
03/10/2025 11:31:51,TC009_3_Technical_gpt-4o_contextual_vs_structured_en,A,user-1759172933100-gj9oyyc0l
03/10/2025 11:32:40,TC007_4_Technical_detailed_llama-3.3-70b-versatile_vs_sabia-3.1_en,A,user-1759172933100-gj9oyyc0l
03/10/2025 11:34:27,TC013_1_Technical_llama-3.3-70b-versatile_minimum_vs_detailed_en,B,user-1759172933100-gj9oyyc0l
03/10/2025 11:37:44,TC011_gemini-1.5-pro-latest_3_Technical_contextual_en_vs_pt,A,user-1759172933100-gj9oyyc0l
03/10/2025 11:39:04,TC015_2_Technical_gemini-1.5-pro-latest_minimum_vs_contextual_en,B,user-1759172933100-gj9oyyc0l
03/10/2025 11:40:27,TC016_5_Technical_llama-3.3-70b-versatile_minimum_vs_detailed_en,B,user-1759172933100-gj9oyyc0l
03/10/2025 11:40:43,TC009_llama-3.3-70b-versatile_4_Technical_structured_en_vs_pt,B,user-1759172933100-gj9oyyc0l
03/10/2025 11:41:04,TC012_gpt-4o_5_Technical_contextual_en_vs_pt,B,user-1759172933100-gj9oyyc0l
03/10/2025 11:43:11,TC014_gemini-1.5-pro-latest_1_Technical_contextual_en_vs_pt,A,user-1759172933100-gj9oyyc0l
03/10/2025 11:43:33,TC015_sabia-3.1_2_Technical_structured_en_vs_pt,B,user-1759172933100-gj9oyyc0l
03/10/2025 11:44:03,TC012_gemini-1.5-pro-latest_5_Technical_contextual_en_vs_pt,B,user-1759172933100-gj9oyyc0l
03/10/2025 11:44:07,TC005_5_Technical_detailed_gemini-1.5-pro-latest_vs_sabia-3.1_en,B,user-1759499959336-mi68kj5zy
03/10/2025 11:44:30,TC019_gemini-1.5-pro-latest_3_Technical_minimum_en_vs_pt,B,user-1759172933100-gj9oyyc0l
03/10/2025 11:44:39,TC012_gpt-4o_5_Technical_contextual_en_vs_pt,B,user-1759499959336-mi68kj5zy
03/10/2025 11:44:53,TC013_1_Technical_llama-3.3-70b-versatile_minimum_vs_detailed_en,B,user-1759499959336-mi68kj5zy
03/10/2025 11:45:07,TC015_2_Technical_gemini-1.5-pro-latest_minimum_vs_contextual_en,B,user-1759499959336-mi68kj5zy
03/10/2025 11:45:10,TC008_gemini-1.5-pro-latest_5_Technical_detailed_en_vs_pt,B,user-1759499959336-mi68kj5zy
03/10/2025 11:45:29,TC016_gpt-4o_4_Technical_detailed_en_vs_pt,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 11:45:54,TC009_llama-3.3-70b-versatile_5_Technical_contextual_en_vs_pt,B,user-1759172933100-gj9oyyc0l
03/10/2025 11:46:03,TC015_llama-3.3-70b-versatile_4_Technical_structured_en_vs_pt,A,user-1759172933100-gj9oyyc0l
03/10/2025 11:46:59,TC013_gemini-1.5-pro-latest_2_Technical_minimum_en_vs_pt,B,user-1759172933100-gj9oyyc0l
03/10/2025 11:47:25,TC001_1_Technical_sabia-3.1_detailed_vs_structured_en,A,user-1759172933100-gj9oyyc0l
03/10/2025 11:47:53,TC008_gemini-1.5-pro-latest_5_Technical_detailed_en_vs_pt,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 11:53:39,TC013_gemini-1.5-pro-latest_2_Technical_detailed_en_vs_pt,B,user-1759172933100-gj9oyyc0l
03/10/2025 13:32:42,CG009_2_General Knowledge_gemini-1.5-pro-latest_minimum_vs_contextual_en,A,user-1759509039569-oteq4wfga
03/10/2025 13:33:25,CG013_5_General Knowledge_llama-3.3-70b-versatile_contextual_vs_structured_en,B,user-1759509039569-oteq4wfga
03/10/2025 13:33:46,TC013_gemini-1.5-pro-latest_2_Technical_minimum_en_vs_pt,B,user-1759509039569-oteq4wfga
03/10/2025 13:34:12,TC014_gemini-1.5-pro-latest_1_Technical_contextual_en_vs_pt,A,user-1759509039569-oteq4wfga
03/10/2025 13:35:11,CG003_sabia-3.1_3_General Knowledge_detailed_en_vs_pt,Empate,user-1759509039569-oteq4wfga
03/10/2025 15:59:56,CG009_2_General Knowledge_gemini-1.5-pro-latest_minimum_vs_contextual_en,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 16:00:45,CG013_2_General Knowledge_llama-3.3-70b-versatile_contextual_vs_detailed_en,B,user-1759172933100-gj9oyyc0l
03/10/2025 16:01:33,CG005_llama-3.3-70b-versatile_4_General Knowledge_detailed_en_vs_pt,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 16:01:47,CG017_5_General Knowledge_structured_gemini-1.5-pro-latest_vs_gpt-4o_en,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 16:02:17,CG002_gpt-4o_3_General Knowledge_detailed_en_vs_pt,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 16:02:47,CG006_3_General Knowledge_gemini-1.5-pro-latest_detailed_vs_structured_en,B,user-1759172933100-gj9oyyc0l
03/10/2025 16:03:18,CG015_llama-3.3-70b-versatile_3_General Knowledge_minimum_en_vs_pt,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 16:04:08,CG019_2_General Knowledge_detailed_gpt-4o_vs_llama-3.3-70b-versatile_en,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 16:04:24,CG002_llama-3.3-70b-versatile_5_General Knowledge_detailed_en_vs_pt,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 16:05:15,CG008_gemini-1.5-pro-latest_5_General Knowledge_structured_en_vs_pt,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 16:07:00,CG003_2_General Knowledge_minimum_gemini-1.5-pro-latest_vs_sabia-3.1_en,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 16:07:15,CG019_1_General Knowledge_sabia-3.1_contextual_vs_structured_en,B,user-1759172933100-gj9oyyc0l
03/10/2025 16:07:30,CG015_1_General Knowledge_llama-3.3-70b-versatile_contextual_vs_detailed_en,B,user-1759172933100-gj9oyyc0l
03/10/2025 16:07:51,CG012_2_General Knowledge_minimum_gemini-1.5-pro-latest_vs_sabia-3.1_en,B,user-1759172933100-gj9oyyc0l
03/10/2025 16:07:57,CG008_1_General Knowledge_gpt-4o_minimum_vs_structured_en,B,user-1759172933100-gj9oyyc0l
03/10/2025 16:11:17,CG008_3_General Knowledge_llama-3.3-70b-versatile_minimum_vs_contextual_en,A,user-1759172933100-gj9oyyc0l
03/10/2025 16:11:32,CG004_sabia-3.1_5_General Knowledge_detailed_en_vs_pt,B,user-1759172933100-gj9oyyc0l
03/10/2025 16:11:54,CG001_sabia-3.1_2_General Knowledge_detailed_en_vs_pt,B,user-1759172933100-gj9oyyc0l
03/10/2025 16:12:38,CG007_3_General Knowledge_gemini-1.5-pro-latest_minimum_vs_contextual_en,A,user-1759172933100-gj9oyyc0l
03/10/2025 16:12:48,CG015_gemini-1.5-pro-latest_3_General Knowledge_contextual_en_vs_pt,A,user-1759172933100-gj9oyyc0l
03/10/2025 16:13:14,CG014_gemini-1.5-pro-latest_3_General Knowledge_detailed_en_vs_pt,B,user-1759172933100-gj9oyyc0l
03/10/2025 16:13:34,CG010_llama-3.3-70b-versatile_2_General Knowledge_detailed_en_vs_pt,B,user-1759172933100-gj9oyyc0l
03/10/2025 16:13:58,CG003_sabia-3.1_3_General Knowledge_detailed_en_vs_pt,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 16:14:05,CG008_2_General Knowledge_gpt-4o_contextual_vs_structured_en,B,user-1759172933100-gj9oyyc0l
03/10/2025 16:14:31,CG012_gemini-1.5-pro-latest_4_General Knowledge_structured_en_vs_pt,B,user-1759172933100-gj9oyyc0l
03/10/2025 16:14:59,CG008_2_General Knowledge_llama-3.3-70b-versatile_contextual_vs_structured_en,A,user-1759172933100-gj9oyyc0l
03/10/2025 16:15:04,CG005_sabia-3.1_3_General Knowledge_detailed_en_vs_pt,B,user-1759172933100-gj9oyyc0l
03/10/2025 16:44:30,CR009_llama-3.3-70b-versatile_2_Creative_detailed_en_vs_pt,B,user-1759519489971-zbuw5n5px
03/10/2025 16:51:06,CR013_gemini-1.5-pro-latest_4_Creative_structured_en_vs_pt,A,user-1759519489971-zbuw5n5px
03/10/2025 16:52:04,CR008_gemini-1.5-pro-latest_5_Creative_minimum_en_vs_pt,A,user-1759519489971-zbuw5n5px
03/10/2025 16:52:21,CR016_gemini-1.5-pro-latest_4_Creative_contextual_en_vs_pt,A,user-1759519489971-zbuw5n5px
03/10/2025 16:52:50,CR014_llama-3.3-70b-versatile_5_Creative_structured_en_vs_pt,A,user-1759519489971-zbuw5n5px
03/10/2025 17:31:09,TC013_gemini-1.5-pro-latest_2_Technical_detailed_en_vs_pt,A,user-1759523406446-rfvaixztw
03/10/2025 21:27:49,CR006_gpt-4o_2_Creative_minimum_en_vs_pt,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 21:31:02,CR017_sabia-3.1_4_Creative_minimum_en_vs_pt,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 21:32:23,CR011_1_Creative_gemini-1.5-pro-latest_contextual_vs_detailed_en,B,user-1759172933100-gj9oyyc0l
03/10/2025 21:32:37,CR005_4_Creative_gpt-4o_detailed_vs_structured_en,B,user-1759172933100-gj9oyyc0l
03/10/2025 21:34:45,CR008_gemini-1.5-pro-latest_5_Creative_minimum_en_vs_pt,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 21:36:25,CR020_llama-3.3-70b-versatile_4_Creative_minimum_en_vs_pt,A,user-1759172933100-gj9oyyc0l
03/10/2025 21:36:44,CR001_gemini-1.5-pro-latest_5_Creative_contextual_en_vs_pt,A,user-1759172933100-gj9oyyc0l
03/10/2025 21:37:20,CR018_1_Creative_sabia-3.1_minimum_vs_detailed_en,B,user-1759172933100-gj9oyyc0l
03/10/2025 21:37:48,CR017_gemini-1.5-pro-latest_1_Creative_structured_en_vs_pt,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 21:42:14,CR009_gpt-4o_3_Creative_detailed_en_vs_pt,B,user-1759172933100-gj9oyyc0l
03/10/2025 21:43:14,CR006_4_Creative_gpt-4o_detailed_vs_structured_en,A,user-1759172933100-gj9oyyc0l
03/10/2025 21:43:23,CR014_llama-3.3-70b-versatile_5_Creative_structured_en_vs_pt,A,user-1759172933100-gj9oyyc0l
03/10/2025 21:43:32,CR011_1_Creative_sabia-3.1_minimum_vs_structured_en,A,user-1759172933100-gj9oyyc0l
03/10/2025 21:43:47,CR020_1_Creative_minimum_gemini-1.5-pro-latest_vs_gpt-4o_en,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 21:43:57,CR003_4_Creative_minimum_gemini-1.5-pro-latest_vs_gpt-4o_en,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 21:44:16,CR017_3_Creative_detailed_gpt-4o_vs_llama-3.3-70b-versatile_en,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 21:44:24,CR003_2_Creative_contextual_gemini-1.5-pro-latest_vs_sabia-3.1_en,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 21:44:31,CR011_5_Creative_minimum_gemini-1.5-pro-latest_vs_llama-3.3-70b-versatile_en,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 21:44:49,CR020_llama-3.3-70b-versatile_4_Creative_contextual_en_vs_pt,B,user-1759172933100-gj9oyyc0l
03/10/2025 21:45:02,CR013_gemini-1.5-pro-latest_4_Creative_structured_en_vs_pt,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 21:45:11,CR011_3_Creative_gemini-1.5-pro-latest_minimum_vs_structured_en,B,user-1759172933100-gj9oyyc0l
03/10/2025 21:45:16,CR013_sabia-3.1_1_Creative_structured_en_vs_pt,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 21:45:23,CR003_gpt-4o_2_Creative_minimum_en_vs_pt,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 21:45:29,CR016_gemini-1.5-pro-latest_4_Creative_contextual_en_vs_pt,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 21:45:37,CR006_4_Creative_contextual_gpt-4o_vs_llama-3.3-70b-versatile_en,A,user-1759172933100-gj9oyyc0l
03/10/2025 21:45:46,CR019_2_Creative_llama-3.3-70b-versatile_minimum_vs_structured_en,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 21:45:58,CR011_2_Creative_contextual_gemini-1.5-pro-latest_vs_llama-3.3-70b-versatile_en,Empate,user-1759172933100-gj9oyyc0l
03/10/2025 21:46:08,CR009_1_Creative_gpt-4o_contextual_vs_structured_en,A,user-1759172933100-gj9oyyc0l
03/10/2025 21:46:16,CR011_gemini-1.5-pro-latest_1_Creative_minimum_en_vs_pt,Empate,user-1759172933100-gj9oyyc0l
05/10/2025 16:58:57,CG008_1_General Knowledge_gpt-4o_minimum_vs_structured_en,B,user-1759166974830-mu6fsc7yf
05/10/2025 16:59:13,CR011_1_Creative_sabia-3.1_minimum_vs_structured_en,A,user-1759166974830-mu6fsc7yf
05/10/2025 16:59:31,CG001_sabia-3.1_2_General Knowledge_detailed_en_vs_pt,Empate,user-1759166974830-mu6fsc7yf
05/10/2025 16:59:45,CR009_1_Creative_gpt-4o_contextual_vs_structured_en,A,user-1759166974830-mu6fsc7yf
05/10/2025 17:00:04,CG015_gemini-1.5-pro-latest_3_General Knowledge_contextual_en_vs_pt,A,user-1759166974830-mu6fsc7yf
05/10/2025 17:00:34,CR013_sabia-3.1_1_Creative_structured_en_vs_pt,Empate,user-1759166974830-mu6fsc7yf
05/10/2025 17:00:38,CG008_2_General Knowledge_llama-3.3-70b-versatile_contextual_vs_structured_en,A,user-1759166974830-mu6fsc7yf
05/10/2025 17:00:46,CG015_llama-3.3-70b-versatile_3_General Knowledge_minimum_en_vs_pt,Empate,user-1759166974830-mu6fsc7yf
05/10/2025 17:00:49,CG017_5_General Knowledge_structured_gemini-1.5-pro-latest_vs_gpt-4o_en,Empate,user-1759166974830-mu6fsc7yf
05/10/2025 17:01:04,CR001_gemini-1.5-pro-latest_5_Creative_contextual_en_vs_pt,A,user-1759166974830-mu6fsc7yf
05/10/2025 17:02:20,CG015_1_General Knowledge_llama-3.3-70b-versatile_contextual_vs_detailed_en,A,user-1759166974830-mu6fsc7yf
05/10/2025 17:02:40,TC011_gemini-1.5-pro-latest_3_Technical_contextual_en_vs_pt,B,user-1759166974830-mu6fsc7yf
05/10/2025 17:03:07,CG002_3_General Knowledge_sabia-3.1_detailed_vs_structured_en,B,user-1759166974830-mu6fsc7yf
05/10/2025 17:03:12,TC009_llama-3.3-70b-versatile_4_Technical_structured_en_vs_pt,Empate,user-1759166974830-mu6fsc7yf
05/10/2025 17:03:18,CR011_1_Creative_gemini-1.5-pro-latest_contextual_vs_detailed_en,Empate,user-1759166974830-mu6fsc7yf
05/10/2025 17:05:56,CG012_gemini-1.5-pro-latest_4_General Knowledge_structured_en_vs_pt,A,user-1759166974830-mu6fsc7yf
05/10/2025 17:06:06,CR020_llama-3.3-70b-versatile_4_Creative_minimum_en_vs_pt,A,user-1759166974830-mu6fsc7yf
05/10/2025 17:06:16,CR017_3_Creative_detailed_gpt-4o_vs_llama-3.3-70b-versatile_en,Empate,user-1759166974830-mu6fsc7yf
05/10/2025 17:06:22,CR019_2_Creative_llama-3.3-70b-versatile_minimum_vs_structured_en,A,user-1759166974830-mu6fsc7yf
05/10/2025 17:06:29,TC019_2_Technical_gpt-4o_minimum_vs_contextual_en,Empate,user-1759166974830-mu6fsc7yf
05/10/2025 17:06:59,CG012_2_General Knowledge_minimum_gemini-1.5-pro-latest_vs_sabia-3.1_en,B,user-1759166974830-mu6fsc7yf
05/10/2025 17:07:36,CR013_3_Creative_contextual_gpt-4o_vs_sabia-3.1_en,Empate,user-1759166974830-mu6fsc7yf
05/10/2025 17:07:41,TC015_2_Technical_gemini-1.5-pro-latest_minimum_vs_contextual_en,Empate,user-1759166974830-mu6fsc7yf
05/10/2025 17:08:03,CR006_gpt-4o_2_Creative_minimum_en_vs_pt,Empate,user-1759166974830-mu6fsc7yf
05/10/2025 17:08:15,CG003_2_General Knowledge_minimum_gemini-1.5-pro-latest_vs_sabia-3.1_en,A,user-1759166974830-mu6fsc7yf
05/10/2025 17:08:24,CR003_2_Creative_contextual_gemini-1.5-pro-latest_vs_sabia-3.1_en,B,user-1759166974830-mu6fsc7yf
05/10/2025 17:08:57,TC009_llama-3.3-70b-versatile_5_Technical_contextual_en_vs_pt,B,user-1759166974830-mu6fsc7yf
05/10/2025 17:09:03,CG008_gemini-1.5-pro-latest_5_General Knowledge_structured_en_vs_pt,Empate,user-1759166974830-mu6fsc7yf
05/10/2025 17:09:18,TC007_4_Technical_detailed_llama-3.3-70b-versatile_vs_sabia-3.1_en,A,user-1759166974830-mu6fsc7yf
05/10/2025 17:09:21,TC019_5_Technical_sabia-3.1_contextual_vs_structured_en,A,user-1759166974830-mu6fsc7yf
05/10/2025 17:09:29,CR011_3_Creative_gemini-1.5-pro-latest_minimum_vs_structured_en,B,user-1759166974830-mu6fsc7yf
05/10/2025 17:09:52,CR018_1_Creative_sabia-3.1_minimum_vs_detailed_en,Empate,user-1759166974830-mu6fsc7yf
05/10/2025 17:10:14,TC009_3_Technical_gpt-4o_contextual_vs_structured_en,A,user-1759166974830-mu6fsc7yf
05/10/2025 17:10:22,CR017_sabia-3.1_4_Creative_minimum_en_vs_pt,Empate,user-1759166974830-mu6fsc7yf
05/10/2025 17:10:30,CG008_3_General Knowledge_llama-3.3-70b-versatile_minimum_vs_contextual_en,A,user-1759166974830-mu6fsc7yf
05/10/2025 17:10:44,CG004_sabia-3.1_5_General Knowledge_detailed_en_vs_pt,Empate,user-1759166974830-mu6fsc7yf
05/10/2025 17:10:54,CG006_3_General Knowledge_gemini-1.5-pro-latest_detailed_vs_structured_en,B,user-1759166974830-mu6fsc7yf
05/10/2025 17:11:18,CR009_gpt-4o_3_Creative_detailed_en_vs_pt,Empate,user-1759166974830-mu6fsc7yf
05/10/2025 17:11:22,TC015_llama-3.3-70b-versatile_4_Technical_structured_en_vs_pt,Empate,user-1759166974830-mu6fsc7yf
05/10/2025 17:11:22,CR011_2_Creative_contextual_gemini-1.5-pro-latest_vs_llama-3.3-70b-versatile_en,Empate,user-1759166974830-mu6fsc7yf
05/10/2025 17:11:27,CR017_gemini-1.5-pro-latest_1_Creative_structured_en_vs_pt,Empate,user-1759166974830-mu6fsc7yf
05/10/2025 17:11:54,CG010_llama-3.3-70b-versatile_2_General Knowledge_detailed_en_vs_pt,B,user-1759166974830-mu6fsc7yf
05/10/2025 17:12:23,CR006_4_Creative_contextual_gpt-4o_vs_llama-3.3-70b-versatile_en,A,user-1759166974830-mu6fsc7yf
05/10/2025 17:12:32,CG014_gemini-1.5-pro-latest_3_General Knowledge_detailed_en_vs_pt,A,user-1759166974830-mu6fsc7yf
05/10/2025 17:12:46,TC001_1_Technical_sabia-3.1_detailed_vs_structured_en,A,user-1759166974830-mu6fsc7yf
05/10/2025 17:13:06,CR006_4_Creative_gpt-4o_detailed_vs_structured_en,A,user-1759166974830-mu6fsc7yf
05/10/2025 18:26:20,CG001_sabia-3.1_2_General Knowledge_detailed_en_vs_pt,A,user-1759257213865-94o4sjndz
05/10/2025 18:26:56,CR009_gpt-4o_3_Creative_detailed_en_vs_pt,A,user-1759257213865-94o4sjndz
05/10/2025 18:27:18,TC009_llama-3.3-70b-versatile_5_Technical_contextual_en_vs_pt,B,user-1759257213865-94o4sjndz
05/10/2025 18:27:51,CG008_1_General Knowledge_gpt-4o_minimum_vs_structured_en,B,user-1759257213865-94o4sjndz
05/10/2025 18:28:10,CR020_llama-3.3-70b-versatile_4_Creative_minimum_en_vs_pt,A,user-1759257213865-94o4sjndz
05/10/2025 18:28:53,TC005_5_Technical_detailed_gemini-1.5-pro-latest_vs_sabia-3.1_en,B,user-1759257213865-94o4sjndz
05/10/2025 18:29:40,CG008_3_General Knowledge_llama-3.3-70b-versatile_minimum_vs_contextual_en,B,user-1759257213865-94o4sjndz
05/10/2025 18:29:54,CR006_4_Creative_contextual_gpt-4o_vs_llama-3.3-70b-versatile_en,B,user-1759257213865-94o4sjndz
05/10/2025 18:30:19,CR018_1_Creative_sabia-3.1_minimum_vs_detailed_en,B,user-1759257213865-94o4sjndz
05/10/2025 18:30:48,CR017_sabia-3.1_4_Creative_minimum_en_vs_pt,B,user-1759257213865-94o4sjndz
05/10/2025 18:32:03,CR006_gpt-4o_2_Creative_minimum_en_vs_pt,A,user-1759257213865-94o4sjndz
05/10/2025 18:32:19,CR003_2_Creative_contextual_gemini-1.5-pro-latest_vs_sabia-3.1_en,A,user-1759257213865-94o4sjndz
05/10/2025 18:33:04,CG010_llama-3.3-70b-versatile_2_General Knowledge_detailed_en_vs_pt,B,user-1759257213865-94o4sjndz
05/10/2025 18:33:52,TC009_llama-3.3-70b-versatile_4_Technical_structured_en_vs_pt,A,user-1759257213865-94o4sjndz
05/10/2025 18:34:27,CG008_gemini-1.5-pro-latest_5_General Knowledge_structured_en_vs_pt,B,user-1759257213865-94o4sjndz
